Target,Race,Gender,Age,NumberofRaters,Female_prop,Male_prop,Asian_prop,Black_prop,Latino_prop,Multi_prop,Other_prop,White_prop,Afraid,Angry,Attractive,Babyface,Disgusted,Dominant,Feminine,Happy,Masculine,Prototypic,Sad,Suitability,Surprised,Threatening,Trustworthy,Unusual,Luminance_median,Nose_Width,Nose_Length,Lip_Thickness,Face_Length,R_Eye_H,L_Eye_H,Avg_Eye_Height,R_Eye_W,L_Eye_W,Avg_Eye_Width,Face_Width_Cheeks,Face_Width_Mouth,Forehead,Pupil_Top_R,Pupil_Top_L,Asymmetry_pupil_top,Pupil_Lip_R,Pupil_Lip_L,Asymmetry_pupil_lip,BottomLip_Chin,Midcheek_Chin_R,Midcheek_Chin_L,Cheeks_avg,Midbrow_Hairline_R,Midbrow_Hairline_L,Faceshape,Heartshapeness,Noseshape,LipFullness,EyeShape,EyeSize,UpperHeadLength,MidfaceLength,ChinLength,ForeheadHeight,CheekboneHeight,CheekboneProminence,FaceRoundness,fWHR
LF-253,L,F,27.46153846,26,1,0,0.076923077,0.115384615,0.461538462,0.346153846,0,0,2.038461538,3.230769231,2.346153846,1.807692308,2.538461538,2.730769231,4.038461538,1.32,2.153846154,2.711111111,3.56,.,1.307692308,2.384615385,3.269230769,2.961538462,139.5,213.5,239.5,144.5,1139,56.5,56,56.25,155,160.5,157.75,637.5,510.5,436.5,428.5,423,5.5,339,339,0,222,443.5,437.5,440.5,321,270,0.559701493,1.24877571,0.891440501,0.126865672,0.356576862,0.049385426,0.383230904,0.2976295,0.194907814,0.259438104,0.386742757,127,0.448200176,1.912032135
LF-254,L,F,22.125,24,1,0,0,0,0.75,0.041666667,0.041666667,0.166666667,2.208333333,3.041666667,3.541666667,2.25,2.695652174,2.875,5.041666667,1.5,1.791666667,3.386363636,2.875,.,2.043478261,2.25,2.958333333,2.458333333,161,219,278.5,129.5,1102,59,65.5,62.25,172.5,172,172.25,631.5,483,408,425.5,421,4.5,345.5,340,5.5,203.5,424.5,431.5,428,323.5,317,0.573049002,1.307453416,0.786355476,0.117513612,0.361393324,0.056488203,0.370235935,0.311025408,0.184664247,0.290607985,0.388384755,148.5,0.438294011,1.901297838
LF-255,L,F,25.23076923,26,1,0,0,0,0.846153846,0.115384615,0,0.038461538,1.769230769,2.884615385,4.269230769,1.961538462,2.5,3,4.730769231,1.692307692,1.5,4.046511628,2.307692308,.,1.52,2.5,3.384615385,2.615384615,153.5,218.5,291.5,134,1177,71,70.5,70.75,179.5,181.5,180.5,637.5,504,483,472.5,487.5,15,366,363.5,2.5,187.5,428.5,428.5,428.5,361,366.5,0.541631266,1.264880952,0.749571184,0.113848768,0.391966759,0.06011045,0.410365336,0.309898046,0.159303314,0.309048428,0.364061172,133.5,0.428207307,1.899662257
LM-200,L,M,25.93103448,29,0,1,0,0,0.068965517,0.137931034,0,0.793103448,1.482758621,1.333333333,2.607142857,2.344827586,1.344827586,2.034482759,1.666666667,2.965517241,3.482758621,1.533333333,1.482758621,.,1.310344828,1.428571429,3.464285714,2.344827586,175,222.5,252.5,95,1180,49.5,52.5,51,156,156.5,156.25,637.5,531.5,480,481.5,494,12.5,349.5,349,0.5,235.5,428.5,433.5,431,395,422,0.540254237,1.19943556,0.881188119,0.080508475,0.3264,0.043220339,0.406779661,0.295974576,0.199576271,0.346186441,0.365254237,106,0.450423729,2.138183744
LM-201,L,M,31.17857143,28,0,1,0.035714286,0,0.071428571,0.035714286,0.071428571,0.785714286,1.740740741,1.285714286,4.607142857,2.571428571,1.178571429,3.5,1.5,4.178571429,5.111111111,1.533333333,1.333333333,.,1.821428571,1.535714286,4.571428571,2.035714286,157,230,282.5,116.5,1198,53.5,54,53.75,166,161.5,163.75,660,548,416.5,427,426.5,0.5,403,405.5,2.5,266.5,506,512.5,509.25,334.5,344,0.550918197,1.204379562,0.814159292,0.097245409,0.328244275,0.044866444,0.347662771,0.337437396,0.22245409,0.283180301,0.425083472,112,0.457429048,1.800786455
LM-202,L,M,35.19230769,26,0,1,0,0.230769231,0.538461538,0.192307692,0.038461538,0,1.76,3.75,2.192307692,1.423076923,2.423076923,4.36,1.269230769,1.5,4.84,2.977777778,3.16,.,2,3.461538462,2.48,2.5,125,222.5,207.5,146.5,1185.5,46.5,46.5,46.5,165.5,159,162.25,635.5,527,386,444,441.5,2.5,359,358,1,234,475,468.5,471.75,365,358,0.536060734,1.205882353,1.072289157,0.12357655,0.286594761,0.039223956,0.325601012,0.302404049,0.19738507,0.304934627,0.397933361,108.5,0.44453817,1.998621235
LM-203,L,M,44.09090909,22,0,1,0,0,0.272727273,0.272727273,0,0.454545455,1.727272727,3.181818182,2.090909091,1.818181818,2.454545455,3.090909091,1.954545455,1.818181818,4.227272727,2.733333333,2.5,.,1.409090909,3,2.454545455,2.227272727,155,239.5,263,88,1211.5,50,49.5,49.75,157,154,155.5,635,527,452.5,443,450,7,403,407,4,259,452.5,474.5,463.5,351,369,0.524143624,1.204933586,0.910646388,0.072637227,0.319935691,0.041064796,0.373503921,0.334296327,0.213784565,0.297152291,0.382583574,108,0.434997936,1.766292313
LM-204,L,M,40.06896552,29,0,1,0,0,0.034482759,0,0,0.965517241,1.793103448,2.586206897,2.793103448,1.689655172,2.464285714,4.25,1.379310345,2.928571429,5.413793103,1.244444444,2.275862069,.,1.678571429,3.034482759,3.24137931,2,168,233.5,281.5,84,1227.5,52,50,51,157.5,157,157.25,645,548,477.5,494,489,5,408,410.5,2.5,250,468.5,460.5,464.5,405,396,0.525458248,1.177007299,0.829484902,0.068431772,0.324324324,0.041547862,0.389002037,0.333401222,0.203665988,0.326272912,0.378411405,97,0.446435845,1.731962724
LM-206,L,M,22.70833333,24,0,1,0.041666667,0,0.458333333,0.208333333,0,0.291666667,1.625,3.291666667,2.166666667,2.041666667,2.041666667,3.869565217,1.125,1.833333333,5.166666667,2.644444444,1.791666667,.,1.416666667,2.916666667,2.708333333,1.625,163.5,253,225,145.5,1095.5,54.5,48.5,51.5,172.5,159,165.75,643,528,391.5,406.5,407,0.5,347.5,347,0.5,215.5,464.5,460,462.25,316,320.5,0.5869466,1.21780303,1.124444444,0.132816066,0.310708899,0.047010497,0.357371063,0.316978549,0.196713829,0.290506618,0.421953446,115,0.481971702,2.02643617
LM-207,L,M,20.5,30,0,1,0.033333333,0,0.7,0.133333333,0,0.133333333,1.965517241,2.034482759,3.1,3.4,1.433333333,2.4,1.4,2.466666667,3.896551724,3.111111111,2.448275862,.,1.633333333,1.517241379,3.433333333,1.733333333,150.5,229.5,257.5,104,1163,61,59.5,60.25,161.5,166,163.75,656,496.5,417,407,429,22,419,403.5,15.5,224,467,470.5,468.75,304.5,325,0.564058469,1.321248741,0.891262136,0.089423904,0.367938931,0.051805675,0.35855546,0.35361135,0.192605331,0.270636285,0.403052451,159.5,0.426913156,1.757515882
LM-208,L,M,25.14285714,28,0,1,0,0,0,0,0,1,2.571428571,2.464285714,2.857142857,2.535714286,2.5,2.392857143,1.666666667,1.785714286,3.892857143,1.022222222,2.607142857,.,1.75,2.428571429,3.25,3.464285714,175,198.5,289.5,118,1185,56,57.5,56.75,161.5,160,160.75,637.5,501,419,446,437,9,397.5,396.5,1,235,479.5,482,480.75,347.5,342,0.537974684,1.27245509,0.68566494,0.099578059,0.353032659,0.047890295,0.353586498,0.335021097,0.198312236,0.29092827,0.405696203,136.5,0.42278481,1.724892009
LM-209,L,M,22.35714286,28,0,1,0.357142857,0,0.321428571,0.107142857,0,0.214285714,1.392857143,1.392857143,1.785714286,2.178571429,1.357142857,2.107142857,1.857142857,2.928571429,3.571428571,2.266666667,1.642857143,.,1.464285714,1.464285714,3.107142857,2.357142857,154.5,246,247,136.5,1184.5,58,63,60.5,175.5,177,176.25,638,511.5,395.5,392,407,15,384,381,3,256,512,511.5,511.75,288,290,0.538623892,1.247311828,0.995951417,0.115238497,0.343262411,0.051076404,0.333896159,0.322921064,0.216124947,0.243984804,0.432038835,126.5,0.431827775,1.910282594
LM-210,L,M,29.48148148,27,0,1,0,0,0.888888889,0.037037037,0,0.074074074,1.777777778,2.615384615,2.777777778,1.740740741,2.076923077,4,1.222222222,2.555555556,5.333333333,3.355555556,2.185185185,.,1.481481481,2.740740741,2.846153846,1.851851852,153.5,250,267,121.5,1183,57.5,58,57.75,161,159,160,643.5,536,422,447.5,441,6.5,381,383,2,243.5,469.5,466.5,468,359.5,364.5,0.543956044,1.200559701,0.936329588,0.102704987,0.3609375,0.048816568,0.356720203,0.322907861,0.205832629,0.306001691,0.395604396,107.5,0.453085376,1.837360301
LM-211,L,M,19.35714286,28,0,1,0.071428571,0,0.571428571,0.142857143,0,0.214285714,1.428571429,1.5,3.321428571,3.857142857,1.464285714,1.785714286,1.535714286,4.178571429,3.964285714,3.288888889,1.666666667,.,1.607142857,1.321428571,3.714285714,1.75,141,242,242.5,108,1135.5,55,56.5,55.75,170,183.5,176.75,660,539.5,341,408,399.5,8.5,363.5,362.5,1,261,477,479.5,478.25,305,302,0.581241744,1.223354958,0.997938144,0.095112285,0.315417256,0.049097314,0.300308234,0.319682959,0.22985469,0.267283135,0.421180097,120.5,0.475121092,1.798197389
LM-212,L,M,23.08,25,0,1,0,0,0.44,0.2,0,0.36,2.083333333,2.24,3.28,3.52,2.08,2.36,2.28,1.958333333,4,2.377777778,2.72,.,1.72,2.04,3.48,1.791666667,164,235,252,131,1145,56,54.5,55.25,164.5,163.5,164,633,486.5,425,420.5,420,0.5,368,366,2,225,451.5,447.5,449.5,311,320.5,0.552838428,1.301130524,0.932539683,0.11441048,0.336890244,0.048253275,0.371179039,0.320524017,0.19650655,0.275764192,0.392576419,146.5,0.42489083,1.817054985
LM-213,L,M,30.29166667,24,0,1,0.083333333,0,0.833333333,0.083333333,0,0,1.217391304,1.458333333,3.083333333,2.833333333,1.25,3.47826087,1.260869565,3.958333333,5,3.933333333,1.541666667,.,1.375,1.791666667,3.333333333,2.166666667,131.5,230.5,231.5,93.5,1122.5,43,51,47,151.5,159,155.25,664.5,570.5,378.5,377.5,381.5,4,363,360,3,285,477,472,474.5,312,317,0.591982183,1.164767748,0.995680346,0.083296214,0.30273752,0.041870824,0.337193764,0.322048998,0.25389755,0.280178174,0.422717149,94,0.508240535,2.162586189
LM-214,L,M,27.5,28,0,1,0.178571429,0,0.357142857,0.321428571,0.071428571,0.071428571,1.142857143,1.821428571,3.464285714,3.535714286,1.357142857,2.571428571,1.592592593,3.142857143,4.428571429,2.644444444,1.538461538,.,1.75,1.535714286,3.642857143,1.785714286,154,228,259,87,1073.5,53.5,57,55.25,159,154.5,156.75,639.5,514.5,420,434,424,10,350.5,352,1.5,202,379,392.5,385.75,327,330.5,0.595714951,1.242954325,0.88030888,0.081043316,0.352472089,0.051467163,0.391243596,0.327200745,0.188169539,0.306241267,0.359338612,125,0.479273405,1.944299065
LM-215,L,M,37.65384615,26,0,1,0,0,0.076923077,0.115384615,0.076923077,0.730769231,1.692307692,2.5,2.92,1.807692308,1.730769231,2.576923077,1.576923077,2.538461538,3.92,1.866666667,2.08,.,1.576923077,2.307692308,2.961538462,2.115384615,162,205.5,248.5,83,1194,49,50.5,49.75,158.5,166.5,162.5,655.5,543.5,483,478.5,502.5,24,402.5,404.5,2,217,441,457.5,449.25,392.5,407,0.548994975,1.206071757,0.826961771,0.069514238,0.306153846,0.041666667,0.404522613,0.337939698,0.181742044,0.334798995,0.376256281,112,0.45519263,1.799951796
LM-216,L,M,22.59259259,27,0.037037037,0.962962963,0.111111111,0,0.555555556,0.185185185,0.111111111,0.037037037,1.814814815,2.074074074,2.777777778,2.481481481,1.740740741,2.518518519,1.851851852,2.148148148,4.481481481,3.681818182,2.333333333,.,1.37037037,2.259259259,3.259259259,1.777777778,139.5,222,252,109.5,1138.5,56,54.5,55.25,154,157,155.5,650.5,516,368,420.5,415.5,5,366.5,357.5,9,237,455,457.5,456.25,331.5,338.5,0.571365832,1.260658915,0.880952381,0.096179183,0.355305466,0.048528766,0.323232323,0.317962231,0.208168643,0.294246816,0.400746596,134.5,0.453227931,1.925771605
LM-217,L,M,33.44,25,0,1,0,0,0.56,0.12,0.04,0.28,1.6,3.16,2.88,1.44,2.4,4.28,1.12,1.44,5.4,2.511111111,2.08,.,1.48,3.12,2.84,2.32,170,233,236,132,1181.5,51.5,48.5,50,163.5,168,165.75,650.5,527.5,447,429.5,439.5,10,374.5,371.5,3,234,484,487,485.5,358.5,367,0.550571308,1.233175355,0.987288136,0.111722387,0.301659125,0.042319086,0.378332628,0.315700381,0.198053322,0.307024968,0.410918324,123,0.446466356,1.921293153
LM-218,L,M,31.14814815,27,0,1,0,0,0.666666667,0.296296296,0,0.037037037,1.814814815,2.407407407,3,2.185185185,2.407407407,2.851851852,1.333333333,2.185185185,4.407407407,3.409090909,2.703703704,.,1.769230769,2.407407407,3.230769231,1.851851852,162.5,235.5,258.5,103.5,1147,45.5,45,45.25,158.5,157.5,158,634,494.5,435,463.5,476.5,13,372.5,352,20.5,224.5,452.5,448.5,450.5,366,374,0.552746295,1.282103134,0.911025145,0.090235397,0.286392405,0.039450741,0.379250218,0.315823888,0.195727986,0.322580645,0.392763731,139.5,0.431124673,1.875609567
LM-219,L,M,26.7037037,27,0,1,0.111111111,0,0.518518519,0.333333333,0,0.037037037,1.444444444,1.37037037,3.851851852,2.074074074,1.481481481,3.37037037,1.444444444,4.074074074,5.37037037,3.288888889,1.576923077,.,1.666666667,1.481481481,3.888888889,2.296296296,152.5,238,221.5,143,1168.5,53,45.5,49.25,161.5,155.5,158.5,644.5,516,451.5,440,447,7,348,356,8,232.5,474,476,475,363.5,360.5,0.551561831,1.249031008,1.074492099,0.122379119,0.310725552,0.042148053,0.386392811,0.301240907,0.198973042,0.309798887,0.406504065,128.5,0.441591784,2.001000182
LM-220,L,M,31.14285714,28,0,1,0,0,0.107142857,0.321428571,0.392857143,0.178571429,1.666666667,2.285714286,3.535714286,2.214285714,1.888888889,3.392857143,1.740740741,2.571428571,5.142857143,2.533333333,2,.,1.785714286,2.185185185,3.5,2.571428571,157,195,253.5,86,1107,71.5,68.5,70,169,168,168.5,628.5,482.5,381,383.5,374.5,9,387,382,5,247,451.5,455,453.25,299.5,288.5,0.567750678,1.302590674,0.769230769,0.077687444,0.415430267,0.063233966,0.344173442,0.34733514,0.223125565,0.265582656,0.409439928,146,0.435862692,1.855556111
LM-221,L,M,34.62962963,27,0,1,0,0,0.518518519,0.185185185,0.037037037,0.259259259,2.037037037,2.148148148,3.296296296,1.923076923,1.962962963,3.37037037,1.259259259,2.148148148,5.407407407,3.133333333,2.296296296,.,1.592592593,2.407407407,3.192307692,2.222222222,155.5,235.5,275,101.5,1273,57,53,55,168,166.5,167.25,624,515,544.5,519,536,17,410,406,4,205,457.5,461.5,459.5,443,438.5,0.490180676,1.211650485,0.856363636,0.079732914,0.328849028,0.043205027,0.427729772,0.320502749,0.161036921,0.346229379,0.360958366,109,0.404556167,1.803131991
LM-222,L,M,44.32,24,0,1,0,0,0.25,0.083333333,0.041666667,0.625,1.52,2.68,2.96,1.2,2.32,3.92,1.32,2.8,5.12,2.333333333,1.791666667,.,1.88,2.84,2.96,2.64,166,207,278.5,52.5,1102,37,39.5,38.25,139,135,137,635.5,506.5,341,411,409,2,418,415.5,2.5,246.5,404,459,431.5,354.5,353.5,0.576678766,1.254689042,0.743267504,0.047640653,0.27919708,0.034709619,0.309437387,0.378176044,0.223684211,0.32123412,0.391560799,129,0.459618875,1.828686564
LM-223,L,M,28.75,28,0,1,0.107142857,0.035714286,0.607142857,0.035714286,0.214285714,0,2.642857143,1.892857143,3.285714286,2.214285714,2.074074074,2.5,1.714285714,1.964285714,4.75,3.177777778,3.25,.,2.035714286,1.892857143,2.928571429,2.5,138,235,262.5,102.5,1118.5,56,61,58.5,168,173.5,170.75,649.5,530.5,326,395.5,396.5,1,383,380,3,259.5,482,475.5,478.75,315.5,297.5,0.580688422,1.224316682,0.895238095,0.09164059,0.342606149,0.05230219,0.291461779,0.341081806,0.232007152,0.274027716,0.42802861,119,0.474295932,1.777626868
LM-224,L,M,26.55172414,29,0,1,0,0.068965517,0,0.896551724,0.034482759,0,1.413793103,1.379310345,5.071428571,2.464285714,1.214285714,4.137931034,1.24137931,3.551724138,5.931034483,2.533333333,1.392857143,.,1.517241379,1.896551724,3.75862069,2.793103448,140.5,256.5,263,116.5,1166,58.5,62,60.25,153.5,161.5,157.5,655,531,391.5,449,448.5,0.5,380,380.5,0.5,222,472,481,476.5,349.5,359.5,0.561749571,1.233521657,0.975285171,0.099914237,0.382539683,0.051672384,0.335763293,0.326114923,0.190394511,0.304030875,0.408662093,124,0.455403087,1.837313394
LM-225,L,M,24.74074074,26,0,1,0.076923077,0,0.730769231,0.115384615,0.076923077,0,1.769230769,1.576923077,3.407407407,3.038461538,1.814814815,2.703703704,1.777777778,3.576923077,4.259259259,3.755555556,1.666666667,.,1.5,2.037037037,3.518518519,2.111111111,133.5,228.5,235,123.5,1084.5,35.5,35,35.25,144,146.5,145.25,672,541,429.5,434,428,6,342.5,345.5,3,189.5,420.5,430,425.25,350,349,0.619640387,1.242144177,0.972340426,0.113877363,0.242685026,0.032503458,0.396035039,0.317196865,0.174734901,0.322268326,0.392116183,131,0.498847395,2.072089109
LM-226,L,M,37.39130435,23,0,1,0,0,0.52173913,0.130434783,0.086956522,0.260869565,2.173913043,3.136363636,2.304347826,1.52173913,2.826086957,4.217391304,1.260869565,1.434782609,4.913043478,2.8,2.826086957,.,1.695652174,3.608695652,2.318181818,3.260869565,156.5,227,298,128.5,1191,68,69.5,68.75,172,162,167,622,484,443.5,428.5,446,17.5,410.5,412.5,2,214.5,476,478.5,477.25,343,361.5,0.52225021,1.285123967,0.761744966,0.107892527,0.411676647,0.057724601,0.372376154,0.345507976,0.180100756,0.295759866,0.400713686,138,0.406381192,1.790299783
LM-227,L,M,32.27586207,29,0,1,0.068965517,0,0.655172414,0,0.137931034,0.137931034,1.551724138,1.689655172,3.068965517,2.931034483,1.75862069,2.862068966,1.551724138,2.551724138,4.75,3.4,1.75862069,.,1.655172414,1.689655172,3.678571429,1.724137931,165,247.5,241,103.5,1122,52.5,51.5,52,146.5,152,149.25,640,509.5,430.5,437,444,7,364.5,365.5,1,216,445.5,441,443.25,357.5,374,0.570409982,1.256133464,1.026970954,0.092245989,0.34840871,0.046345811,0.38368984,0.325311943,0.192513369,0.325980392,0.395053476,130.5,0.454099822,2.013313193
LM-228,L,M,36.14285714,28,0.035714286,0.964285714,0,0,0.428571429,0.107142857,0.071428571,0.392857143,1.785714286,2.392857143,2.857142857,2.214285714,2.035714286,4.035714286,1.518518519,2.25,5.178571429,2.733333333,2.071428571,.,1.5,2.821428571,3.142857143,2.464285714,153,234,252,83.5,1087,45,42.5,43.75,156.5,155.5,156,633.5,504,350.5,370.5,364,6.5,389.5,384,5.5,254.5,470,470.5,470.25,294.5,267,0.582796688,1.256944444,0.928571429,0.076816927,0.280448718,0.04024839,0.322447102,0.355795768,0.234130635,0.258279669,0.432612695,129.5,0.463661454,1.881166208
LM-229,L,M,38.48,25,0,1,0,0,0.88,0.08,0,0.04,2.08,2.4,2.24,1.56,1.92,3.2,1.4,1.4,4.64,3.477272727,3.24,.,1.44,2.16,3.2,2.12,160.5,242,248,95.5,1113.5,44,46,45,152.5,147.5,150,617.5,489,423,427.5,432,4.5,376.5,367,9.5,217,459,449,454,330,336,0.554557701,1.262781186,0.975806452,0.085765604,0.3,0.040413112,0.379883251,0.333857207,0.194881006,0.299057027,0.407723395,128.5,0.439155815,1.78595236
LM-230,L,M,37.96296296,27,0,1,0.037037037,0,0.814814815,0.111111111,0.037037037,0,1.814814815,2.62962963,2.37037037,1.407407407,1.740740741,3.481481481,1.148148148,2.111111111,5.148148148,3.911111111,1.962962963,.,1.481481481,2.925925926,2.740740741,2.333333333,149.5,250.5,248.5,133.5,1227.5,58.5,58,58.25,167,161,164,640.5,522,445,447.5,454,6.5,399.5,403,3.5,246.5,502,504.5,503.25,360,349,0.521792261,1.227011494,1.00804829,0.108757637,0.355182927,0.047454175,0.362525458,0.32688391,0.200814664,0.288798371,0.409979633,118.5,0.425254582,1.836894587
LM-231,L,M,27.92,25,0,1,0,0,0.28,0.32,0.04,0.36,1.84,1.96,3.24,2.333333333,2,2.32,1.92,1.88,4.48,2.6,2.44,.,1.64,1.72,3.291666667,1.92,166,212,286.5,111.5,1179.5,49,50,49.5,142,149,145.5,635.5,493,474,473,487,14,401.5,406,4.5,202.5,450,462,456,378,390.5,0.538787622,1.289046653,0.739965096,0.094531581,0.340206186,0.041966935,0.401865197,0.342306062,0.171682916,0.325773633,0.386604493,142.5,0.417973718,1.81863634
LM-232,L,M,31.65384615,26,0,1,0,0,0.923076923,0,0.038461538,0.038461538,2.038461538,2.769230769,2.961538462,1.52,2.153846154,4,1.458333333,2.192307692,4.923076923,3.6,2.115384615,.,1.961538462,3,3.038461538,1.923076923,158.5,238,281,117.5,1043.5,57,61,59,152.5,157.5,155,599.5,471,315,389.5,379.5,10,393.5,385.5,8,164,373.5,429.5,401.5,309.5,299,0.574508864,1.272823779,0.846975089,0.112601821,0.380645161,0.056540489,0.301868711,0.373263057,0.157163392,0.291566842,0.384762817,128.5,0.451365597,1.808202986
LM-233,L,M,33.42307692,26,0,1,0,0,0.576923077,0.153846154,0.153846154,0.115384615,1.56,2.153846154,2.423076923,1.423076923,2.04,3.576923077,1.423076923,1.72,4.846153846,3.4,2.153846154,.,1.346153846,2.423076923,2.846153846,2.846153846,158,249.5,280,122,1232,72.5,68,70.25,149,153.5,151.25,597.5,477,474,460,477,17,423.5,423,0.5,200,498.5,487,492.75,370,373.5,0.484983766,1.252620545,0.891071429,0.099025974,0.46446281,0.057021104,0.38474026,0.343547078,0.162337662,0.30174513,0.399959416,120.5,0.387175325,1.543836368
LM-234,L,M,30.60714286,28,0,1,0.285714286,0,0.321428571,0.25,0.107142857,0.035714286,1.571428571,2.071428571,3.37037037,2.444444444,2.535714286,3,1.75,2.214285714,4.607142857,2.444444444,2.296296296,.,1.714285714,2.035714286,3.142857143,2.285714286,160,237.5,271.5,131.5,1229.5,70,71,70.5,164,164.5,164.25,659.5,515.5,481.5,501,500,1,399,401.5,2.5,213,487.5,478.5,483,408,393,0.536396909,1.279340446,0.874769797,0.106954046,0.429223744,0.057340382,0.391622611,0.325538837,0.173241155,0.325742172,0.392842619,144,0.419276129,1.790155181
LM-235,L,M,32.17241379,29,0.034482759,0.965517241,0,0,0.586206897,0.206896552,0,0.206896552,1.586206897,2.275862069,3.035714286,1.862068966,1.655172414,3.655172414,1.448275862,2.034482759,5.379310345,2.777777778,1.793103448,.,1.586206897,2.620689655,3.068965517,2.24137931,150.5,232.5,234,127,1091.5,56.5,63,59.75,154.5,155,154.75,614.5,511,350,416,413.5,2.5,348.5,343.5,5,224,460,456.5,458.25,334,345.5,0.562986716,1.202544031,0.993589744,0.116353642,0.386106624,0.054741182,0.320659643,0.316994961,0.205222171,0.311268896,0.419835089,103.5,0.468163078,2.054324541
LM-236,L,M,43.85714286,28,0,1,0,0,0.285714286,0,0.071428571,0.642857143,2.071428571,3.214285714,2.964285714,1.222222222,2.142857143,4.571428571,1.035714286,1.821428571,5.62962963,2.244444444,2.678571429,.,1.642857143,3,2.892857143,2.392857143,156,222,240.5,58.5,1175.5,51,55.5,53.25,163,161.5,162.25,629,493,489.5,493,507.5,14.5,363.5,373,9.5,261,423,440.5,431.75,414.5,422.5,0.53509145,1.275862069,0.923076923,0.049766057,0.328197227,0.045299872,0.416418545,0.313270949,0.222033177,0.356018715,0.367290515,136,0.419396002,1.946771879
LM-237,L,M,50,22,0,1,0,0,0.090909091,0.045454545,0,0.863636364,1.714285714,2.55,2.590909091,1.454545455,2.136363636,3.714285714,1.545454545,2.363636364,5.363636364,2.066666667,2.227272727,.,1.681818182,3.090909091,3.363636364,3,164.5,231,237.5,60.5,1130.5,41,40.5,40.75,163.5,160,161.75,636.5,494.5,383,427.5,414,13.5,423.5,425.5,2,229,439.5,451,445.25,339.5,285,0.56302521,1.287158746,0.972631579,0.053516143,0.251931994,0.036045997,0.338788147,0.375497567,0.202565237,0.276205219,0.393852278,142,0.437417072,1.685831192
LM-238,L,M,27.04,25,0,1,0.04,0,0.6,0.24,0,0.12,1.72,2.56,2.56,2.64,2.16,4.52,1.6,2.12,5.2,2.133333333,1.8,.,1.44,3.5,2.76,3.52,165,236.5,264,129.5,1129,45,43.5,44.25,154,165.5,159.75,627.5,497.5,421.5,502,509.5,7.5,366.5,365,1.5,228.5,444.5,440,442.25,382,399.5,0.555801594,1.261306533,0.895833333,0.114703277,0.276995305,0.039193977,0.373339238,0.323959256,0.202391497,0.346102746,0.391718335,130,0.440655447,1.704765926
